x,y
13.641211652719686,13.507799557843946
13.08617659755579,11.703982723038791
13.066852922641045,10.589499295648677
12.475537398270632,12.508134758782223
12.199591333135745,11.503260526851308
11.904728375734033,10.815755442160135
12.405367696980383,11.711223187704656
12.54396761674981,13.046551003956726
13.906248096525053,12.325463598563088
14.4631151042941,11.486912483909089
13.804400564170257,13.342677628285115
12.964532221281148,13.548997219255867
11.99729719086892,12.31110485926932
8.44704273771011,5.875562128945933
0.882923312638332,14.88293152152541
0.7682911535937689,14.76713512321487
1.2483570765056164,14.930867849414408
0.7652628070325239,15.271280021792982
1.3238442690503462,15.761514928204013
1.7896064077536957,15.383717364576455
